from,to,tipo,fuente
a128,a550,diagnostico_diferencial,sintetico
a128,a214,diagnostico_diferencial,sintetico
a128,a466,diagnostico_diferencial,sintetico
a128,a552,diagnostico_diferencial,sintetico
a128,a431,diagnostico_diferencial,sintetico
a129,a195,diagnostico_diferencial,sintetico
a129,a590,diagnostico_diferencial,sintetico
a129,a96,diagnostico_diferencial,sintetico
a129,a275,diagnostico_diferencial,sintetico
a129,a280,diagnostico_diferencial,sintetico
a130,a2,diagnostico_diferencial,sintetico
a130,a125,diagnostico_diferencial,sintetico
a130,a778,diagnostico_diferencial,sintetico
a130,a27,diagnostico_diferencial,sintetico
a130,a11,diagnostico_diferencial,sintetico
a131,a649,diagnostico_diferencial,sintetico
a131,a476,diagnostico_diferencial,sintetico
a131,a313,diagnostico_diferencial,sintetico
a131,a60,diagnostico_diferencial,sintetico
a131,a294,diagnostico_diferencial,sintetico
a132,a618,diagnostico_diferencial,sintetico
a132,a874,diagnostico_diferencial,sintetico
a132,a30,diagnostico_diferencial,sintetico
a132,a496,diagnostico_diferencial,sintetico
a132,a360,diagnostico_diferencial,sintetico
a133,a67,diagnostico_diferencial,sintetico
a133,a79,diagnostico_diferencial,sintetico
a133,a402,diagnostico_diferencial,sintetico
a133,a613,diagnostico_diferencial,sintetico
a133,a427,diagnostico_diferencial,sintetico
a134,a819,diagnostico_diferencial,sintetico
a134,a526,diagnostico_diferencial,sintetico
a134,a352,diagnostico_diferencial,sintetico
a134,a764,diagnostico_diferencial,sintetico
a134,a704,diagnostico_diferencial,sintetico
a135,a479,diagnostico_diferencial,sintetico
a135,a719,diagnostico_diferencial,sintetico
a135,a164,diagnostico_diferencial,sintetico
a135,a328,diagnostico_diferencial,sintetico
a135,a201,diagnostico_diferencial,sintetico
a136,a590,diagnostico_diferencial,sintetico
a136,a553,diagnostico_diferencial,sintetico
a136,a71,diagnostico_diferencial,sintetico
a136,a19,diagnostico_diferencial,sintetico
a136,a962,diagnostico_diferencial,sintetico
a137,a881,diagnostico_diferencial,sintetico
a137,a232,diagnostico_diferencial,sintetico
a137,a371,diagnostico_diferencial,sintetico
a137,a323,diagnostico_diferencial,sintetico
a137,a924,diagnostico_diferencial,sintetico
a138,a312,diagnostico_diferencial,sintetico
a138,a558,diagnostico_diferencial,sintetico
a138,a597,diagnostico_diferencial,sintetico
a138,a243,diagnostico_diferencial,sintetico
a138,a736,diagnostico_diferencial,sintetico
a139,a233,diagnostico_diferencial,sintetico
a139,a29,diagnostico_diferencial,sintetico
a139,a759,diagnostico_diferencial,sintetico
a139,a251,diagnostico_diferencial,sintetico
a139,a763,diagnostico_diferencial,sintetico
a140,a465,diagnostico_diferencial,sintetico
a140,a178,diagnostico_diferencial,sintetico
a140,a433,diagnostico_diferencial,sintetico
a140,a901,diagnostico_diferencial,sintetico
a140,a897,diagnostico_diferencial,sintetico
a141,a683,diagnostico_diferencial,sintetico
a141,a748,diagnostico_diferencial,sintetico
a141,a644,diagnostico_diferencial,sintetico
a141,a625,diagnostico_diferencial,sintetico
a141,a158,diagnostico_diferencial,sintetico
a142,a374,diagnostico_diferencial,sintetico
a142,a927,diagnostico_diferencial,sintetico
a142,a985,diagnostico_diferencial,sintetico
a142,a516,diagnostico_diferencial,sintetico
a142,a880,diagnostico_diferencial,sintetico
a143,a783,diagnostico_diferencial,sintetico
a143,a247,diagnostico_diferencial,sintetico
a143,a333,diagnostico_diferencial,sintetico
a143,a922,diagnostico_diferencial,sintetico
a143,a440,diagnostico_diferencial,sintetico
a144,a7,diagnostico_diferencial,sintetico
a144,a681,diagnostico_diferencial,sintetico
a144,a476,diagnostico_diferencial,sintetico
a144,a436,diagnostico_diferencial,sintetico
a144,a494,diagnostico_diferencial,sintetico
a145,a463,diagnostico_diferencial,sintetico
a145,a681,diagnostico_diferencial,sintetico
a145,a308,diagnostico_diferencial,sintetico
a145,a328,diagnostico_diferencial,sintetico
a145,a925,diagnostico_diferencial,sintetico
a146,a706,diagnostico_diferencial,sintetico
a146,a147,diagnostico_diferencial,sintetico
a146,a352,diagnostico_diferencial,sintetico
a146,a970,diagnostico_diferencial,sintetico
a146,a176,diagnostico_diferencial,sintetico
a147,a100,diagnostico_diferencial,sintetico
a147,a454,diagnostico_diferencial,sintetico
a147,a638,diagnostico_diferencial,sintetico
a147,a385,diagnostico_diferencial,sintetico
a147,a891,diagnostico_diferencial,sintetico
a148,a285,diagnostico_diferencial,sintetico
a148,a45,diagnostico_diferencial,sintetico
a148,a910,diagnostico_diferencial,sintetico
a148,a389,diagnostico_diferencial,sintetico
a148,a868,diagnostico_diferencial,sintetico
a149,a473,diagnostico_diferencial,sintetico
a149,a416,diagnostico_diferencial,sintetico
a149,a714,diagnostico_diferencial,sintetico
a149,a329,diagnostico_diferencial,sintetico
a149,a576,diagnostico_diferencial,sintetico
a150,a102,diagnostico_diferencial,sintetico
a150,a585,diagnostico_diferencial,sintetico
a150,a895,diagnostico_diferencial,sintetico
a150,a202,diagnostico_diferencial,sintetico
a150,a978,diagnostico_diferencial,sintetico
a151,a881,diagnostico_diferencial,sintetico
a151,a413,diagnostico_diferencial,sintetico
a151,a911,diagnostico_diferencial,sintetico
a151,a422,diagnostico_diferencial,sintetico
a151,a456,diagnostico_diferencial,sintetico
a152,a945,diagnostico_diferencial,sintetico
a152,a201,diagnostico_diferencial,sintetico
a152,a91,diagnostico_diferencial,sintetico
a152,a967,diagnostico_diferencial,sintetico
a152,a324,diagnostico_diferencial,sintetico
a153,a430,diagnostico_diferencial,sintetico
a153,a265,diagnostico_diferencial,sintetico
a153,a125,diagnostico_diferencial,sintetico
a153,a136,diagnostico_diferencial,sintetico
a153,a559,diagnostico_diferencial,sintetico
a154,a639,diagnostico_diferencial,sintetico
a154,a747,diagnostico_diferencial,sintetico
a154,a174,diagnostico_diferencial,sintetico
a154,a738,diagnostico_diferencial,sintetico
a154,a443,diagnostico_diferencial,sintetico
a155,a955,diagnostico_diferencial,sintetico
a155,a415,diagnostico_diferencial,sintetico
a155,a834,diagnostico_diferencial,sintetico
a155,a349,diagnostico_diferencial,sintetico
a155,a662,diagnostico_diferencial,sintetico
a156,a501,diagnostico_diferencial,sintetico
a156,a644,diagnostico_diferencial,sintetico
a156,a962,diagnostico_diferencial,sintetico
a156,a521,diagnostico_diferencial,sintetico
a156,a517,diagnostico_diferencial,sintetico
a157,a129,diagnostico_diferencial,sintetico
a157,a319,diagnostico_diferencial,sintetico
a157,a592,diagnostico_diferencial,sintetico
a157,a435,diagnostico_diferencial,sintetico
a157,a156,diagnostico_diferencial,sintetico
a158,a873,diagnostico_diferencial,sintetico
a158,a712,diagnostico_diferencial,sintetico
a158,a585,diagnostico_diferencial,sintetico
a158,a518,diagnostico_diferencial,sintetico
a158,a989,diagnostico_diferencial,sintetico
a159,a630,diagnostico_diferencial,sintetico
a159,a70,diagnostico_diferencial,sintetico
a159,a116,diagnostico_diferencial,sintetico
a159,a662,diagnostico_diferencial,sintetico
a159,a976,diagnostico_diferencial,sintetico
a160,a131,diagnostico_diferencial,sintetico
a160,a572,diagnostico_diferencial,sintetico
a160,a863,diagnostico_diferencial,sintetico
a160,a608,diagnostico_diferencial,sintetico
a160,a874,diagnostico_diferencial,sintetico
a161,a594,diagnostico_diferencial,sintetico
a161,a239,diagnostico_diferencial,sintetico
a161,a444,diagnostico_diferencial,sintetico
a161,a849,diagnostico_diferencial,sintetico
a161,a24,diagnostico_diferencial,sintetico
a162,a208,diagnostico_diferencial,sintetico
a162,a363,diagnostico_diferencial,sintetico
a162,a371,diagnostico_diferencial,sintetico
a162,a362,diagnostico_diferencial,sintetico
a162,a340,diagnostico_diferencial,sintetico
a163,a111,diagnostico_diferencial,sintetico
a163,a735,diagnostico_diferencial,sintetico
a163,a827,diagnostico_diferencial,sintetico
a163,a157,diagnostico_diferencial,sintetico
a163,a40,diagnostico_diferencial,sintetico
a164,a648,diagnostico_diferencial,sintetico
a164,a15,diagnostico_diferencial,sintetico
a164,a263,diagnostico_diferencial,sintetico
a164,a29,diagnostico_diferencial,sintetico
a164,a806,diagnostico_diferencial,sintetico
a165,a859,diagnostico_diferencial,sintetico
a165,a542,diagnostico_diferencial,sintetico
a165,a218,diagnostico_diferencial,sintetico
a165,a709,diagnostico_diferencial,sintetico
a165,a571,diagnostico_diferencial,sintetico
a166,a943,diagnostico_diferencial,sintetico
a166,a704,diagnostico_diferencial,sintetico
a166,a625,diagnostico_diferencial,sintetico
a166,a361,diagnostico_diferencial,sintetico
a166,a799,diagnostico_diferencial,sintetico
a167,a18,diagnostico_diferencial,sintetico
a167,a988,diagnostico_diferencial,sintetico
a167,a182,diagnostico_diferencial,sintetico
a167,a192,diagnostico_diferencial,sintetico
a167,a612,diagnostico_diferencial,sintetico
a168,a699,diagnostico_diferencial,sintetico
a168,a999,diagnostico_diferencial,sintetico
a168,a733,diagnostico_diferencial,sintetico
a168,a247,diagnostico_diferencial,sintetico
a168,a961,diagnostico_diferencial,sintetico
a169,a456,diagnostico_diferencial,sintetico
a169,a636,diagnostico_diferencial,sintetico
a169,a837,diagnostico_diferencial,sintetico
a169,a173,diagnostico_diferencial,sintetico
a169,a607,diagnostico_diferencial,sintetico
a170,a201,diagnostico_diferencial,sintetico
a170,a831,diagnostico_diferencial,sintetico
a170,a882,diagnostico_diferencial,sintetico
a170,a122,diagnostico_diferencial,sintetico
a170,a411,diagnostico_diferencial,sintetico
a171,a484,diagnostico_diferencial,sintetico
a171,a134,diagnostico_diferencial,sintetico
a171,a44,diagnostico_diferencial,sintetico
a171,a534,diagnostico_diferencial,sintetico
a171,a87,diagnostico_diferencial,sintetico
a172,a242,diagnostico_diferencial,sintetico
a172,a579,diagnostico_diferencial,sintetico
a172,a409,diagnostico_diferencial,sintetico
a172,a286,diagnostico_diferencial,sintetico
a172,a47,diagnostico_diferencial,sintetico
a173,a263,diagnostico_diferencial,sintetico
a173,a53,diagnostico_diferencial,sintetico
a173,a334,diagnostico_diferencial,sintetico
a173,a388,diagnostico_diferencial,sintetico
a173,a671,diagnostico_diferencial,sintetico
a174,a680,diagnostico_diferencial,sintetico
a174,a938,diagnostico_diferencial,sintetico
a174,a890,diagnostico_diferencial,sintetico
a174,a264,diagnostico_diferencial,sintetico
a174,a854,diagnostico_diferencial,sintetico
a175,a37,diagnostico_diferencial,sintetico
a175,a272,diagnostico_diferencial,sintetico
a175,a40,diagnostico_diferencial,sintetico
a175,a804,diagnostico_diferencial,sintetico
a175,a91,diagnostico_diferencial,sintetico
a176,a442,diagnostico_diferencial,sintetico
a176,a434,diagnostico_diferencial,sintetico
a176,a469,diagnostico_diferencial,sintetico
a176,a96,diagnostico_diferencial,sintetico
a176,a670,diagnostico_diferencial,sintetico
a177,a499,diagnostico_diferencial,sintetico
a177,a537,diagnostico_diferencial,sintetico
a177,a927,diagnostico_diferencial,sintetico
a177,a906,diagnostico_diferencial,sintetico
a177,a721,diagnostico_diferencial,sintetico
a178,a376,diagnostico_diferencial,sintetico
a178,a779,diagnostico_diferencial,sintetico
a178,a661,diagnostico_diferencial,sintetico
a178,a387,diagnostico_diferencial,sintetico
a178,a41,diagnostico_diferencial,sintetico
a179,a159,diagnostico_diferencial,sintetico
a179,a710,diagnostico_diferencial,sintetico
a179,a771,diagnostico_diferencial,sintetico
a179,a300,diagnostico_diferencial,sintetico
a179,a935,diagnostico_diferencial,sintetico
a180,a237,diagnostico_diferencial,sintetico
a180,a199,diagnostico_diferencial,sintetico
a180,a910,diagnostico_diferencial,sintetico
a180,a496,diagnostico_diferencial,sintetico
a180,a252,diagnostico_diferencial,sintetico
a181,a500,diagnostico_diferencial,sintetico
a181,a496,diagnostico_diferencial,sintetico
a181,a531,diagnostico_diferencial,sintetico
a181,a784,diagnostico_diferencial,sintetico
a181,a821,diagnostico_diferencial,sintetico
a182,a692,diagnostico_diferencial,sintetico
a182,a459,diagnostico_diferencial,sintetico
a182,a579,diagnostico_diferencial,sintetico
a182,a291,diagnostico_diferencial,sintetico
a182,a625,diagnostico_diferencial,sintetico
a183,a782,diagnostico_diferencial,sintetico
a183,a559,diagnostico_diferencial,sintetico
a183,a433,diagnostico_diferencial,sintetico
a183,a600,diagnostico_diferencial,sintetico
a183,a847,diagnostico_diferencial,sintetico
a184,a798,diagnostico_diferencial,sintetico
a184,a554,diagnostico_diferencial,sintetico
a184,a148,diagnostico_diferencial,sintetico
a184,a803,diagnostico_diferencial,sintetico
a184,a26,diagnostico_diferencial,sintetico
a185,a20,diagnostico_diferencial,sintetico
a185,a966,diagnostico_diferencial,sintetico
a185,a316,diagnostico_diferencial,sintetico
a185,a279,diagnostico_diferencial,sintetico
a185,a719,diagnostico_diferencial,sintetico
a186,a241,diagnostico_diferencial,sintetico
a186,a405,diagnostico_diferencial,sintetico
a186,a599,diagnostico_diferencial,sintetico
a186,a261,diagnostico_diferencial,sintetico
a186,a846,diagnostico_diferencial,sintetico
a187,a173,diagnostico_diferencial,sintetico
a187,a586,diagnostico_diferencial,sintetico
a187,a596,diagnostico_diferencial,sintetico
a187,a757,diagnostico_diferencial,sintetico
a187,a880,diagnostico_diferencial,sintetico
a188,a716,diagnostico_diferencial,sintetico
a188,a218,diagnostico_diferencial,sintetico
a188,a848,diagnostico_diferencial,sintetico
a188,a388,diagnostico_diferencial,sintetico
a188,a118,diagnostico_diferencial,sintetico
a189,a806,diagnostico_diferencial,sintetico
a189,a517,diagnostico_diferencial,sintetico
a189,a535,diagnostico_diferencial,sintetico
a189,a730,diagnostico_diferencial,sintetico
a189,a444,diagnostico_diferencial,sintetico
a190,a1,diagnostico_diferencial,sintetico
a190,a97,diagnostico_diferencial,sintetico
a190,a124,diagnostico_diferencial,sintetico
a190,a390,diagnostico_diferencial,sintetico
a190,a130,diagnostico_diferencial,sintetico
a191,a232,diagnostico_diferencial,sintetico
a191,a141,diagnostico_diferencial,sintetico
a191,a563,diagnostico_diferencial,sintetico
a191,a864,diagnostico_diferencial,sintetico
a191,a799,diagnostico_diferencial,sintetico
a192,a899,diagnostico_diferencial,sintetico
a192,a665,diagnostico_diferencial,sintetico
a192,a569,diagnostico_diferencial,sintetico
a192,a573,diagnostico_diferencial,sintetico
a192,a876,diagnostico_diferencial,sintetico
a193,a185,diagnostico_diferencial,sintetico
a193,a126,diagnostico_diferencial,sintetico
a193,a55,diagnostico_diferencial,sintetico
a193,a354,diagnostico_diferencial,sintetico
a193,a76,diagnostico_diferencial,sintetico
a194,a548,diagnostico_diferencial,sintetico
a194,a712,diagnostico_diferencial,sintetico
a194,a329,diagnostico_diferencial,sintetico
a194,a447,diagnostico_diferencial,sintetico
a194,a200,diagnostico_diferencial,sintetico
a195,a184,diagnostico_diferencial,sintetico
a195,a568,diagnostico_diferencial,sintetico
a195,a720,diagnostico_diferencial,sintetico
a195,a56,diagnostico_diferencial,sintetico
a195,a641,diagnostico_diferencial,sintetico
a196,a438,diagnostico_diferencial,sintetico
a196,a849,diagnostico_diferencial,sintetico
a196,a493,diagnostico_diferencial,sintetico
a196,a445,diagnostico_diferencial,sintetico
a196,a616,diagnostico_diferencial,sintetico
a197,a990,diagnostico_diferencial,sintetico
a197,a557,diagnostico_diferencial,sintetico
a197,a848,diagnostico_diferencial,sintetico
a197,a313,diagnostico_diferencial,sintetico
a197,a266,diagnostico_diferencial,sintetico
a198,a148,diagnostico_diferencial,sintetico
a198,a291,diagnostico_diferencial,sintetico
a198,a791,diagnostico_diferencial,sintetico
a198,a186,diagnostico_diferencial,sintetico
a198,a796,diagnostico_diferencial,sintetico
a199,a40,diagnostico_diferencial,sintetico
a199,a592,diagnostico_diferencial,sintetico
a199,a432,diagnostico_diferencial,sintetico
a199,a329,diagnostico_diferencial,sintetico
a199,a322,diagnostico_diferencial,sintetico
a200,a637,diagnostico_diferencial,sintetico
a200,a139,diagnostico_diferencial,sintetico
a200,a965,diagnostico_diferencial,sintetico
a200,a976,diagnostico_diferencial,sintetico
a200,a942,diagnostico_diferencial,sintetico
a201,a789,diagnostico_diferencial,sintetico
a201,a383,diagnostico_diferencial,sintetico
a201,a85,diagnostico_diferencial,sintetico
a201,a635,diagnostico_diferencial,sintetico
a201,a653,diagnostico_diferencial,sintetico
a202,a364,diagnostico_diferencial,sintetico
a202,a380,diagnostico_diferencial,sintetico
a202,a211,diagnostico_diferencial,sintetico
a202,a718,diagnostico_diferencial,sintetico
a202,a320,diagnostico_diferencial,sintetico
a203,a730,diagnostico_diferencial,sintetico
a203,a289,diagnostico_diferencial,sintetico
a203,a1,diagnostico_diferencial,sintetico
a203,a167,diagnostico_diferencial,sintetico
a203,a535,diagnostico_diferencial,sintetico
a204,a929,diagnostico_diferencial,sintetico
a204,a629,diagnostico_diferencial,sintetico
a204,a763,diagnostico_diferencial,sintetico
a204,a1,diagnostico_diferencial,sintetico
a204,a637,diagnostico_diferencial,sintetico
a205,a445,diagnostico_diferencial,sintetico
a205,a700,diagnostico_diferencial,sintetico
a205,a73,diagnostico_diferencial,sintetico
a205,a790,diagnostico_diferencial,sintetico
a205,a473,diagnostico_diferencial,sintetico
a206,a283,diagnostico_diferencial,sintetico
a206,a896,diagnostico_diferencial,sintetico
a206,a882,diagnostico_diferencial,sintetico
a206,a952,diagnostico_diferencial,sintetico
a206,a913,diagnostico_diferencial,sintetico
a207,a130,diagnostico_diferencial,sintetico
a207,a445,diagnostico_diferencial,sintetico
a207,a722,diagnostico_diferencial,sintetico
a207,a219,diagnostico_diferencial,sintetico
a207,a394,diagnostico_diferencial,sintetico
a208,a866,diagnostico_diferencial,sintetico
a208,a864,diagnostico_diferencial,sintetico
a208,a185,diagnostico_diferencial,sintetico
